id,gender,masterCategory,subCategory,articleType,baseColour,MoodBase,season,usage,productDisplayName
163,Women,Apparel,Topwear,Shirt,Black,Good,Fall,Casual,"For Women , A black oversized long-sleeve shirt with metal rings and a crossbody strap with pouch, offering a minimalist yet edgy streetwear look, perfect for an urban, avant-garde aesthetic For Women ,"
164,Women,Apparel,Topwear,Skirts,neavy Blue,Good,Fall,Casual,"For Women , A navy blue button-up cardigan with a relaxed fit, featuring a small embroidered heart logo on the chest For Women ,"
165,Women,Apparel,Topwear,Jacket,Red,Good,Fall,Casual,"For Women , A retro-inspired striped jacket featuring bold vertical stripes in red, teal, mustard, and cream For Women ,"
166,Women,Apparel,Topwear,Skirts,White,Bad,Fall,Casual,"For Women , A delicate white lace cropped blouse with a soft ruffled collar and tie-neck detail For Women ,"
167,Women,Apparel,Topwear,Hoodie,Beige,Good,Fall,Casual,"For Women , A beige hoodie adorned with playful green printed graphics, featuring a relaxed fit, adjustable hood, and elastic cuffs For Women ,"
168,Women,Apparel,Topwear,Jacket,Black,Good,Fall,Casual,"For Women , A black button-up jacket with a minimal design, featuring a small embroidered logo on the chest For Women ,"
169,Women,Apparel,Topwear,Skirts,Cream,Bad,Fall,Casual,"For Women , A cream long-sleeve blouse paired with a green and cream checkered vest For Women ,"
170,Women,Apparel,Topwear,Hoodie,green,Good,Fall,Casual,"For Women , An olive green zip-up hoodie with a drawstring hood, featuring subtle embroidered detailing on the chest For Women ,"
171,Women,Apparel,Topwear,Jacket,Black,Good,Fall,Casual,"For Women , A sleek black windbreaker jacket with a high collar and full zip closure For Women ,"
172,Women,Apparel,Topwear,Jacket,green,Good,Fall,Casual,"For Women , An olive green military-style jacket with multiple front pockets, epaulettes on the shoulders, and a patch on the sleeve For Women ,"
173,Women,Apparel,Topwear,Skirts,green,Good,Fall,Casual,"For Women , A vibrant green hooded windbreaker with a full zip closure and chest pocket For Women ,"
174,Women,Apparel,Topwear,Skirts,Black,Good,Fall,Casual,"For Women , A sleek black windbreaker with a high collar and full zip closure For Women ,"
175,Women,Apparel,Topwear,Jacket,green,Good,Fall,Casual,"For Women , A grey and green sports jacket with a high collar and full zip closure For Women ,"
176,Women,Apparel,Topwear,Puffer Jacket,gray,Good,Fall,Casual,"For Women , A two-toned grey and yellow puffer jacket with a quilted design and attached hood For Women ,"
177,Women,Apparel,Topwear,Jacket,blue,Good,Fall,Casual,"For Women , A retro-style blue track jacket with a high collar and white chest stripe, featuring a full zip closure For Women ,"
178,Women,Apparel,Topwear,Puffer Jacket,gray,Good,Fall,Casual,"For Women , A two-tone grey and light blue fleece jacket with a high collar and zip closure For Women ,"
179,Women,Apparel,Topwear,Poloshirt,Black,Good,Fall,Casual,"For Women , A bright blue polo shirt with black accents on the collar and button placket, featuring short sleeves with matching black trim For Women ,"
180,Women,Apparel,Topwear,Tshirt,Purple,Good,Fall,Casual,"For Women , A deep purple V-neck athletic t-shirt with a minimalist logo on the chest For Women ,"
181,Women,Apparel,Topwear,Poloshirt,pink,Good,Fall,Casual,"For Women , A vibrant pink polo shirt featuring a classic collar and short sleeves with a subtle logo on the chest For Women ,"
182,Women,Apparel,Topwear,Skirts,blue,Good,Fall,Casual,"For Women , A denim blue button-up blouse with a square neckline and long sleeves For Women ,"
183,Women,Apparel,Topwear,Jacket,cream,Good,Fall,Casual,"For Women , A black cropped jacket featuring a large cream ruffled collar and matching cuffs For Women ,"
184,Women,Apparel,Topwear,Dress,blue,Good,Fall,Casual,"For Women , A textured blue cardigan with oversized sleeves, adorned with abstract orange and white floral patterns For Women ,"
185,Women,Apparel,Topwear,Jacket,cream,Good,Fall,Casual,"For Women , A cream-colored cropped jacket with a high collar and structured pockets For Women ,"
186,Women,Apparel,Topwear,Sweatshirts,blue,Good,Winter,Casual,"For Women , A navy blue cropped sweatshirt with a white contrasting collar and half-zip detail For Women ,"
187,Women,Apparel,Topwear,Skirts,Beige,Good,Winter,Casual,"For Women , A chunky knit beige cardigan adorned with cream patches and decorative red cherries For Women ,"
188,Women,Apparel,Topwear,Sweaters,cream,Good,Fall,Casual,"For Women , A chic sweater featuring a cream cable-knit body with contrasting light blue denim sleeves and collar For Women ,"
189,Women,Apparel,Topwear,Dress,Black,Good,Fall,Casual,"For Women , A striking black midi dress with voluminous sleeves and a tiered skirt For Women ,"
190,Women,Apparel,Topwear,Sweaters,dark neavy,Good,Fall,Casual,"For Women , A dark navy cropped sweater with a collar, featuring ribbed fabric and pink stripes on the cuffs and shoulders For Women ,"
191,Women,Apparel,Topwear,Jacket,vintage,Good,Winter,Casual,"For Women , A vintage-inspired denim jacket with a wide collar and puffed sleeves, buttoned front, and dual front pockets For Women ,"
192,Women,Apparel,Topwear,Skirts,Deep Red,Good,Winter,Casual,"For Women , A vintage-inspired deep red cardigan featuring delicate white lace trim along the collar, front button placket, and cuffs For Women ,"
193,Women,Apparel,Topwear,Skirts,Black,Good,Winter,Casual,"For Women , A black button-up cardigan with a sweetheart neckline and soft puffed sleeves For Women ,"
194,Women,Apparel,Topwear,Skirts,gray,Good,Fall,Casual,"For Women , A streetwear look with a gray oversized zip-up top and a black pinafore-style dress, featuring metal buckles, straps, and a patch pocket for a bold, utilitarian, urban vibe For Women ,"
195,Women,Apparel,Topwear,Skirts,Blue,Good,Winter,Casual,"For Women , A bright blue vintage-inspired A-line dress with a fitted bodice and flared skirt For Women ,"
196,Women,Apparel,Topwear,Dress,Red,Good,Fall,Casual,"For Women , A classic red halter-neck dress with white polka dots, featuring a fitted bodice and a full, flared skirt For Women ,"
197,Women,Apparel,Topwear,Skirts,Blue,Good,Winter,Casual,"For Women , A soft blue A-line dress with a fitted bodice and flared skirt, featuring puffed short sleeves and a pointed Peter Pan collar For Women ,"
198,Women,Apparel,Topwear,Skirts,Yellow,Good,Fall,Casual,"For Women , A yellow and black plaid A-line dress with a 1950s-inspired silhouette, featuring a high neckline and three-quarter sleeves For Women ,"
199,Women,Apparel,Topwear,Skirts,Cream,Bad,Fall,Casual,"For Women , A cream-colored A-line dress with bold red and gold polka dots, featuring a high neck with a bow tie and long sleeves For Women ,"
200,Women,Apparel,Topwear,Dress,multi,Good,Winter,Casual,"For Women , A vibrant, multi-colored floral print dress with a classic A-line silhouette For Women ,"
15970,Men,Apparel,Topwear,Shirts,Navy Blue,Bad,Fall,Casual,"This is Men Casual, Turtle Check Men Navy Blue Shirt ,it can be used in the Fall season"
39386,Men,Apparel,Bottomwear,Jeans,Blue,Good,Summer,Casual,"This is Men Casual, Peter England Men Party Blue Jeans ,it can be used in the Summer season"
21379,Men,Apparel,Bottomwear,Track Pants,Black,Good,Fall,Casual,"This is Men Casual, Manchester United Men Solid Black Track Pants ,it can be used in the Fall season"
53759,Men,Apparel,Topwear,Tshirts,Grey,Good,Summer,Casual,"This is Men Casual, Puma Men Grey T-shirt ,it can be used in the Summer season"
1855,Men,Apparel,Topwear,Tshirts,Grey,Good,Summer,Casual,"This is Men Casual, Inkfruit Mens Chain Reaction T-shirt ,it can be used in the Summer season"
30805,Men,Apparel,Topwear,Shirts,Green,Good,Summer,Ethnic,"This is Men Ethnic, Fabindia Men Striped Green Shirt ,it can be used in the Summer season"
26960,Women,Apparel,Topwear,Shirts,Purple,Good,Summer,Casual,"This is Women Casual, Jealous 21 Women Purple Shirt ,it can be used in the Summer season"
12369,Men,Apparel,Topwear,Shirts,Purple,Good,Fall,Formal,"This is Men Formal, Reid & Taylor Men Check Purple Shirts ,it can be used in the Fall season"
13089,Men,Apparel,Topwear,Sweatshirts,Grey,Good,Fall,Sports,"This is Men Sports, ADIDAS Men Lfc Auth Hood Grey Sweatshirts ,it can be used in the Fall season"
7990,Men,Apparel,Topwear,Tshirts,Navy Blue,Bad,Fall,Sports,"This is Men Sports, Fila Men's Round Neck Navy Blue T-shirt ,it can be used in the Fall season"
37812,Men,Apparel,Topwear,Shirts,Navy Blue,Bad,Summer,Formal,"This is Men Formal, John Players Men Navy Blue Shirt ,it can be used in the Summer season"
56825,Men,Apparel,Topwear,Shirts,Brown,Good,Summer,Casual,"This is Men Casual, John Players Men Brown Shirt ,it can be used in the Summer season"
20099,Women,Apparel,Topwear,Kurtas,Green,Good,Fall,Ethnic,"This is Women Ethnic, Diva Women Embroided Green Kurta ,it can be used in the Fall season"
3954,Women,Apparel,Topwear,Tshirts,Pink,Bad,Summer,Casual,"This is Women Casual, Jealous 21 Women's Pink T-shirt ,it can be used in the Summer season"
28690,Women,Apparel,Topwear,Kurtas,Beige,Good,Summer,Ethnic,"This is Women Ethnic, W Women Printed Beige Kurta ,it can be used in the Summer season"
8580,Men,Apparel,Topwear,Waistcoat,Grey,Good,Fall,Casual,"This is Men Casual, Scullers Men  Grey Waistcoat ,it can be used in the Fall season"
18005,Men,Apparel,Bottomwear,Shorts,Black,Good,Summer,Sports,"This is Men Sports, Puma Men Long Logo Black Bermuda ,it can be used in the Summer season"
9452,Men,Apparel,Topwear,Shirts,Red,Good,Fall,Formal,"This is Men Formal, John Miller Men Stripes White Red Shirts ,it can be used in the Fall season"
45856,Women,Apparel,Topwear,Kurtas,Brown,Good,Summer,Ethnic,"This is Women Ethnic, Vishudh Women Brown Kurta ,it can be used in the Summer season"
5891,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, Puma Men's Stripe Polo Black T-shirt ,it can be used in the Summer season"
38630,Women,Apparel,Topwear,Tshirts,Purple,Good,Summer,Casual,"This is Women Casual, Nike Women Purple Polo T-shirt ,it can be used in the Summer season"
4943,Men,Apparel,Topwear,Shirts,White,Bad,Summer,Casual,"This is Men Casual, Gini and Jony Boy's Kaleb White Brown Kidswear ,it can be used in the Summer season"
10866,Men,Apparel,Topwear,Tshirts,Red,Good,Fall,Casual,"This is Men Casual, Wrangler Men Motor Rider Red T-Shirts ,it can be used in the Fall season"
59607,Women,Apparel,Saree,Sarees,Grey,Good,Fall,Ethnic,"This is Women Ethnic, FNF Pink & Grey Wedding Collection Sari ,it can be used in the Fall season"
15528,Men,Apparel,Topwear,Tshirts,Black,Good,Fall,Casual,"This is Men Casual, Puma Men Scribble Black Tshirts ,it can be used in the Fall season"
54924,Men,Apparel,Bottomwear,Shorts,Blue,Good,Summer,Casual,"This is Men Casual, Do U Speak Green Men Blue Shorts ,it can be used in the Summer season"
9660,Men,Apparel,Topwear,Shirts,Pink,Bad,Fall,Casual,"This is Men Casual, Indigo Nation Men Reversible Bling Pink Shirts ,it can be used in the Fall season"
2288,Women,Apparel,Topwear,Tshirts,Black,Good,Fall,Sports,"This is Women Sports, Nike Women Black T-shirt ,it can be used in the Fall season"
23876,Men,Apparel,Topwear,Sweatshirts,Blue,Good,Fall,Casual,"This is Men Casual, ADIDAS Men Blue Sweatshirt ,it can be used in the Fall season"
18237,Men,Apparel,Topwear,Tshirts,Red,Good,Fall,Casual,"This is Men Casual, Manchester United Men Solid Red Tshirt ,it can be used in the Fall season"
49653,Women,Apparel,Topwear,Tops,Green,Good,Summer,Casual,"This is Women Casual, Mineral Women Green Top ,it can be used in the Summer season"
13419,Men,Apparel,Topwear,Tshirts,Pink,Bad,Summer,Casual,"This is Men Casual, United Colors of Benetton Men Solid Pink Polo T-shirts ,it can be used in the Summer season"
58513,Women,Apparel,Topwear,Tops,Off White,Bad,Summer,Casual,"This is Women Casual, Tonga Women Maroon Top ,it can be used in the Summer season"
5865,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, ADIDAS Men's Twelve Faster T-shirt ,it can be used in the Summer season"
39716,Women,Apparel,Dress,Dresses,Blue,Good,Summer,Casual,"This is Women Casual, Arrow Woman Women Blue Dress ,it can be used in the Summer season"
29584,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, Indigo Nation Men Printed Black T-shirt ,it can be used in the Summer season"
28456,Women,Apparel,Bottomwear,Skirts,Blue,Good,Summer,Sports,"This is Women Sports, Urban Yoga Women Blue Skirt With Leggings ,it can be used in the Summer season"
9694,Men,Apparel,Topwear,Tshirts,White,Bad,Fall,Casual,"This is Men Casual, Classic Polo Men Vulcan White Polo Tshirts ,it can be used in the Fall season"
15984,Men,Apparel,Topwear,Shirts,Yellow,Good,Fall,Casual,"This is Men Casual, Turtle Check Men Yellow Shirt ,it can be used in the Fall season"
59297,Men,Apparel,Topwear,Shirts,White,Bad,Fall,Casual,"This is Men Casual, U.S. Polo Assn. Men White & Navy Blue Shirt ,it can be used in the Fall season"
27846,Women,Apparel,Topwear,Blazers,Charcoal,Good,Summer,Formal,"This is Women Formal, Scullers For Her Charcoal Blazer ,it can be used in the Summer season"
26994,Women,Apparel,Bottomwear,Jeans,Black,Good,Summer,Casual,"This is Women Casual, Jealous 21 Women Black Jeans ,it can be used in the Summer season"
54588,Women,Apparel,Topwear,Kurtas,Green,Good,Summer,Ethnic,"This is Women Ethnic, Sushilas Women Printed Green Kurta ,it can be used in the Summer season"
7158,Men,Apparel,Topwear,Shirts,Green,Good,Fall,Casual,"This is Men Casual, Scullers Men  Green Check Shirt ,it can be used in the Fall season"
19547,Men,Apparel,Topwear,Sweatshirts,Blue,Good,Fall,Casual,"This is Men Casual, United Colors of Benetton Men Solid Blue Sweatshirt ,it can be used in the Fall season"
7964,Men,Apparel,Topwear,Tshirts,Black,Good,Fall,Sports,"This is Men Sports, Puma Men's Large Logo Graphic Black T-shirt ,it can be used in the Fall season"
