id,gender,masterCategory,subCategory,articleType,baseColour,MoodBase,season,usage,productDisplayName
169,women,Apparel,Topwear,skirts,Cream,Bad,fall,Casual,"For Women , A cream long-sleeve blouse paired with a green and cream checkered vest For Women ,"
170,women,Apparel,Topwear,hoodie,green,Good,fall,Casual,"For Women , An olive green zip-up hoodie with a drawstring hood, featuring subtle embroidered detailing on the chest For Women ,"
171,women,Apparel,Topwear,jacket,Black,Good,fall,Casual,"For Women , A sleek black windbreaker jacket with a high collar and full zip closure For Women ,"
172,women,Apparel,Topwear,jacket,green,Good,fall,Casual,"For Women , An olive green military-style jacket with multiple front pockets, epaulettes on the shoulders, and a patch on the sleeve For Women ,"
173,women,Apparel,Topwear,skirts,green,Good,fall,Casual,"For Women , A vibrant green hooded windbreaker with a full zip closure and chest pocket For Women ,"
174,women,Apparel,Topwear,skirts,Black,Good,fall,Casual,"For Women , A sleek black windbreaker with a high collar and full zip closure For Women ,"
175,women,Apparel,Topwear,jacket,green,Good,fall,Casual,"For Women , A grey and green sports jacket with a high collar and full zip closure For Women ,"
176,women,Apparel,Topwear,puffer jacket,gray,Good,fall,Casual,"For Women , A two-toned grey and yellow puffer jacket with a quilted design and attached hood For Women ,"
177,women,Apparel,Topwear,jacket,blue,Good,fall,Casual,"For Women , A retro-style blue track jacket with a high collar and white chest stripe, featuring a full zip closure For Women ,"
178,women,Apparel,Topwear,puffer jacket,gray,Good,fall,Casual,"For Women , A two-tone grey and light blue fleece jacket with a high collar and zip closure For Women ,"
179,women,Apparel,Topwear,poloshirt,Black,Good,fall,Casual,"For Women , A bright blue polo shirt with black accents on the collar and button placket, featuring short sleeves with matching black trim For Women ,"
180,women,Apparel,Topwear,tshirt,Purple,Good,fall,Casual,"For Women , A deep purple V-neck athletic t-shirt with a minimalist logo on the chest For Women ,"
181,women,Apparel,Topwear,poloshirt,pink,Good,fall,Casual,"For Women , A vibrant pink polo shirt featuring a classic collar and short sleeves with a subtle logo on the chest For Women ,"
182,women,Apparel,Topwear,skirts,blue,Good,fall,Casual,"For Women , A denim blue button-up blouse with a square neckline and long sleeves For Women ,"
183,women,Apparel,Topwear,jacket,cream,Good,fall,Casual,"For Women , A black cropped jacket featuring a large cream ruffled collar and matching cuffs For Women ,"
184,women,Apparel,Topwear,dress,blue,Good,fall,Casual,"For Women , A textured blue cardigan with oversized sleeves, adorned with abstract orange and white floral patterns For Women ,"
185,women,Apparel,Topwear,jacket,cream,Good,fall,Casual,"For Women , A cream-colored cropped jacket with a high collar and structured pockets For Women ,"
186,women,Apparel,Topwear,sweatshirts,blue,Good,winter,Casual,"For Women , A navy blue cropped sweatshirt with a white contrasting collar and half-zip detail For Women ,"
187,women,Apparel,Topwear,skirts,Beige,Good,winter,Casual,"For Women , A chunky knit beige cardigan adorned with cream patches and decorative red cherries For Women ,"
188,women,Apparel,Topwear,sweaters,cream,Good,fall,Casual,"For Women , A chic sweater featuring a cream cable-knit body with contrasting light blue denim sleeves and collar For Women ,"
189,women,Apparel,Topwear,dress,Black,Good,fall,Casual,"For Women , A striking black midi dress with voluminous sleeves and a tiered skirt For Women ,"
190,women,Apparel,Topwear,sweaters,dark neavy,Good,fall,Casual,"For Women , A dark navy cropped sweater with a collar, featuring ribbed fabric and pink stripes on the cuffs and shoulders For Women ,"
191,women,Apparel,Topwear,jacket,vintage,Good,winter,Casual,"For Women , A vintage-inspired denim jacket with a wide collar and puffed sleeves, buttoned front, and dual front pockets For Women ,"
192,women,Apparel,Topwear,skirts,Deep Red,Good,winter,Casual,"For Women , A vintage-inspired deep red cardigan featuring delicate white lace trim along the collar, front button placket, and cuffs For Women ,"
193,women,Apparel,Topwear,skirts,Black,Good,winter,Casual,"For Women , A black button-up cardigan with a sweetheart neckline and soft puffed sleeves For Women ,"
194,women,Apparel,Topwear,skirts,gray,Good,fall,Casual,"For Women , A streetwear look with a gray oversized zip-up top and a black pinafore-style dress, featuring metal buckles, straps, and a patch pocket for a bold, utilitarian, urban vibe For Women ,"
195,women,Apparel,Topwear,skirts,Blue,Good,winter,Casual,"For Women , A bright blue vintage-inspired A-line dress with a fitted bodice and flared skirt For Women ,"
196,women,Apparel,Topwear,dress,Red,Good,fall,Casual,"For Women , A classic red halter-neck dress with white polka dots, featuring a fitted bodice and a full, flared skirt For Women ,"
197,women,Apparel,Topwear,skirts,Blue,Good,winter,Casual,"For Women , A soft blue A-line dress with a fitted bodice and flared skirt, featuring puffed short sleeves and a pointed Peter Pan collar For Women ,"
198,women,Apparel,Topwear,skirts,Yellow,Good,fall,Casual,"For Women , A yellow and black plaid A-line dress with a 1950s-inspired silhouette, featuring a high neckline and three-quarter sleeves For Women ,"
199,women,Apparel,Topwear,skirts,Cream,Bad,fall,Casual,"For Women , A cream-colored A-line dress with bold red and gold polka dots, featuring a high neck with a bow tie and long sleeves For Women ,"
200,women,Apparel,Topwear,dress,multi,Good,winter,Casual,"For Women , A vibrant, multi-colored floral print dress with a classic A-line silhouette For Women ,"
15970,men,Apparel,Topwear,shirts,Navy Blue,Bad,fall,Casual,"This is Men Casual, Turtle Check Men Navy Blue Shirt ,it can be used in the Fall season"
39386,men,Apparel,Bottomwear,jeans,Blue,Good,summer,Casual,"This is Men Casual, Peter England Men Party Blue Jeans ,it can be used in the Summer season"
21379,men,Apparel,Bottomwear,track pants,Black,Good,fall,Casual,"This is Men Casual, Manchester United Men Solid Black Track Pants ,it can be used in the Fall season"
53759,men,Apparel,Topwear,tshirts,Grey,Good,summer,Casual,"This is Men Casual, Puma Men Grey T-shirt ,it can be used in the Summer season"
1855,men,Apparel,Topwear,tshirts,Grey,Good,summer,Casual,"This is Men Casual, Inkfruit Mens Chain Reaction T-shirt ,it can be used in the Summer season"
30805,men,Apparel,Topwear,shirts,Green,Good,summer,Ethnic,"This is Men Ethnic, Fabindia Men Striped Green Shirt ,it can be used in the Summer season"
26960,women,Apparel,Topwear,shirts,Purple,Good,summer,Casual,"This is Women Casual, Jealous 21 Women Purple Shirt ,it can be used in the Summer season"
12369,men,Apparel,Topwear,shirts,Purple,Good,fall,Formal,"This is Men Formal, Reid & Taylor Men Check Purple Shirts ,it can be used in the Fall season"
13089,men,Apparel,Topwear,sweatshirts,Grey,Good,fall,Sports,"This is Men Sports, ADIDAS Men Lfc Auth Hood Grey Sweatshirts ,it can be used in the Fall season"
7990,men,Apparel,Topwear,tshirts,Navy Blue,Bad,fall,Sports,"This is Men Sports, Fila Men's Round Neck Navy Blue T-shirt ,it can be used in the Fall season"
37812,men,Apparel,Topwear,shirts,Navy Blue,Bad,summer,Formal,"This is Men Formal, John Players Men Navy Blue Shirt ,it can be used in the Summer season"
56825,men,Apparel,Topwear,shirts,Brown,Good,summer,Casual,"This is Men Casual, John Players Men Brown Shirt ,it can be used in the Summer season"
20099,women,Apparel,Topwear,kurtas,Green,Good,fall,Ethnic,"This is Women Ethnic, Diva Women Embroided Green Kurta ,it can be used in the Fall season"
3954,women,Apparel,Topwear,tshirts,Pink,Bad,summer,Casual,"This is Women Casual, Jealous 21 Women's Pink T-shirt ,it can be used in the Summer season"
28690,women,Apparel,Topwear,kurtas,Beige,Good,summer,Ethnic,"This is Women Ethnic, W Women Printed Beige Kurta ,it can be used in the Summer season"
8580,men,Apparel,Topwear,waistcoat,Grey,Good,fall,Casual,"This is Men Casual, Scullers Men  Grey Waistcoat ,it can be used in the Fall season"
18005,men,Apparel,Bottomwear,shorts,Black,Good,summer,Sports,"This is Men Sports, Puma Men Long Logo Black Bermuda ,it can be used in the Summer season"
9452,men,Apparel,Topwear,shirts,Red,Good,fall,Formal,"This is Men Formal, John Miller Men Stripes White Red Shirts ,it can be used in the Fall season"
45856,women,Apparel,Topwear,kurtas,Brown,Good,summer,Ethnic,"This is Women Ethnic, Vishudh Women Brown Kurta ,it can be used in the Summer season"
5891,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, Puma Men's Stripe Polo Black T-shirt ,it can be used in the Summer season"
38630,women,Apparel,Topwear,tshirts,Purple,Good,summer,Casual,"This is Women Casual, Nike Women Purple Polo T-shirt ,it can be used in the Summer season"
4943,men,Apparel,Topwear,shirts,White,Bad,summer,Casual,"This is Men Casual, Gini and Jony Boy's Kaleb White Brown Kidswear ,it can be used in the Summer season"
10866,men,Apparel,Topwear,tshirts,Red,Good,fall,Casual,"This is Men Casual, Wrangler Men Motor Rider Red T-Shirts ,it can be used in the Fall season"
59607,women,Apparel,Saree,sarees,Grey,Good,fall,Ethnic,"This is Women Ethnic, FNF Pink & Grey Wedding Collection Sari ,it can be used in the Fall season"
15528,men,Apparel,Topwear,tshirts,Black,Good,fall,Casual,"This is Men Casual, Puma Men Scribble Black Tshirts ,it can be used in the Fall season"
54924,men,Apparel,Bottomwear,shorts,Blue,Good,summer,Casual,"This is Men Casual, Do U Speak Green Men Blue Shorts ,it can be used in the Summer season"
9660,men,Apparel,Topwear,shirts,Pink,Bad,fall,Casual,"This is Men Casual, Indigo Nation Men Reversible Bling Pink Shirts ,it can be used in the Fall season"
2288,women,Apparel,Topwear,tshirts,Black,Good,fall,Sports,"This is Women Sports, Nike Women Black T-shirt ,it can be used in the Fall season"
23876,men,Apparel,Topwear,sweatshirts,Blue,Good,fall,Casual,"This is Men Casual, ADIDAS Men Blue Sweatshirt ,it can be used in the Fall season"
18237,men,Apparel,Topwear,tshirts,Red,Good,fall,Casual,"This is Men Casual, Manchester United Men Solid Red Tshirt ,it can be used in the Fall season"
49653,women,Apparel,Topwear,tops,Green,Good,summer,Casual,"This is Women Casual, Mineral Women Green Top ,it can be used in the Summer season"
13419,men,Apparel,Topwear,tshirts,Pink,Bad,summer,Casual,"This is Men Casual, United Colors of Benetton Men Solid Pink Polo T-shirts ,it can be used in the Summer season"
58513,women,Apparel,Topwear,tops,Off White,Bad,summer,Casual,"This is Women Casual, Tonga Women Maroon Top ,it can be used in the Summer season"
5865,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, ADIDAS Men's Twelve Faster T-shirt ,it can be used in the Summer season"
39716,women,Apparel,Dress,dresses,Blue,Good,summer,Casual,"This is Women Casual, Arrow Woman Women Blue Dress ,it can be used in the Summer season"
29584,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, Indigo Nation Men Printed Black T-shirt ,it can be used in the Summer season"
28456,women,Apparel,Bottomwear,skirts,Blue,Good,summer,Sports,"This is Women Sports, Urban Yoga Women Blue Skirt With Leggings ,it can be used in the Summer season"
9694,men,Apparel,Topwear,tshirts,White,Bad,fall,Casual,"This is Men Casual, Classic Polo Men Vulcan White Polo Tshirts ,it can be used in the Fall season"
15984,men,Apparel,Topwear,shirts,Yellow,Good,fall,Casual,"This is Men Casual, Turtle Check Men Yellow Shirt ,it can be used in the Fall season"
59297,men,Apparel,Topwear,shirts,White,Bad,fall,Casual,"This is Men Casual, U.S. Polo Assn. Men White & Navy Blue Shirt ,it can be used in the Fall season"
27846,women,Apparel,Topwear,blazers,Charcoal,Good,summer,Formal,"This is Women Formal, Scullers For Her Charcoal Blazer ,it can be used in the Summer season"
26994,women,Apparel,Bottomwear,jeans,Black,Good,summer,Casual,"This is Women Casual, Jealous 21 Women Black Jeans ,it can be used in the Summer season"
54588,women,Apparel,Topwear,kurtas,Green,Good,summer,Ethnic,"This is Women Ethnic, Sushilas Women Printed Green Kurta ,it can be used in the Summer season"
7158,men,Apparel,Topwear,shirts,Green,Good,fall,Casual,"This is Men Casual, Scullers Men  Green Check Shirt ,it can be used in the Fall season"
19547,men,Apparel,Topwear,sweatshirts,Blue,Good,fall,Casual,"This is Men Casual, United Colors of Benetton Men Solid Blue Sweatshirt ,it can be used in the Fall season"
7964,men,Apparel,Topwear,tshirts,Black,Good,fall,Sports,"This is Men Sports, Puma Men's Large Logo Graphic Black T-shirt ,it can be used in the Fall season"
