temperature,feels_like,humidity,wind_speed,weather_condition,time_of_day,season,occasion,recommended_top,recommended_bottom,recommended_outer
24,25,65,5.418232726860264,cloudy,night,fall,casual,shirts,trousers,jacket
18,17,45,8.701898976148662,cloudy,evening,fall,casual,kurtas,jeans,jacket
21,22,71,12.05635571359342,clear,afternoon,fall,party,tops,trousers,jacket
16,15,85,2.1686977809516232,clear,evening,fall,work,tops,jeans,jacket
23,22,57,3.7007098640289917,sunny,afternoon,fall,work,tops,jeans,jacket
15,13,83,14.356939248789294,foggy,evening,fall,casual,tops,trousers,jacket
19,18,75,8.900540077461674,foggy,night,fall,party,kurtas,trousers,jacket
17,15,86,8.120795218916395,cloudy,night,fall,party,kurtas,jeans,jacket
16,17,41,11.425083831750174,sunny,night,fall,work,shirts,jeans,jacket
24,24,83,2.6036743777558193,sunny,evening,fall,casual,shirts,trousers,jacket
22,23,35,13.703176442020453,foggy,evening,fall,work,tops,jeans,jacket
23,24,82,3.2060520438584117,cloudy,evening,fall,casual,tops,jeans,jacket
21,23,46,14.270022186304779,foggy,afternoon,fall,work,kurtas,trousers,jacket
16,14,50,9.33754213919434,cloudy,afternoon,fall,party,shirts,jeans,jacket
21,23,45,14.664823680985656,clear,afternoon,fall,party,kurtas,trousers,jacket
23,22,79,12.226186081155344,foggy,night,fall,party,kurtas,trousers,jacket
21,19,36,11.104367922773926,cloudy,afternoon,fall,casual,kurtas,trousers,jacket
18,17,65,12.240264033155292,foggy,morning,fall,work,shirts,jeans,jacket
19,19,68,3.6368179813203065,foggy,morning,fall,casual,shirts,leggings,jacket
19,17,48,13.792726428978657,clear,night,fall,work,kurtas,trousers,jacket
15,13,59,14.186497902489588,cloudy,night,fall,party,tops,jeans,jacket
16,18,57,10.421677897972817,clear,morning,fall,work,shirts,trousers,jacket
22,21,79,10.195845776329985,clear,evening,fall,casual,shirts,trousers,jacket
21,19,60,13.412918074795984,clear,evening,fall,work,shirts,trousers,jacket
20,21,71,10.385740171432104,clear,afternoon,fall,party,tops,jeans,jacket
23,25,75,14.765243811999298,clear,morning,fall,work,shirts,jeans,jacket
15,15,69,12.144610121035848,sunny,morning,fall,casual,tops,trousers,jacket
23,24,87,2.848759509837019,cloudy,morning,fall,casual,tops,jeans,jacket
15,14,58,8.017814108192407,cloudy,night,fall,work,kurtas,trousers,jacket
18,17,41,5.459184123549578,sunny,afternoon,fall,casual,shirts,jeans,jacket
23,23,73,13.239178584394994,clear,afternoon,fall,casual,shirts,jeans,jacket
23,21,37,13.256659013773294,sunny,evening,fall,work,tops,leggings,jacket
20,18,51,2.47906800505518,cloudy,evening,fall,party,kurtas,trousers,jacket
20,22,87,2.6060292049488707,cloudy,afternoon,fall,party,shirts,leggings,jacket
18,20,43,2.456902477184667,sunny,night,fall,party,kurtas,jeans,jacket
21,21,60,1.1204221339521734,cloudy,evening,fall,casual,shirts,jeans,jacket
20,21,53,13.323759059175709,cloudy,morning,fall,party,tops,trousers,jacket
20,22,88,14.600516881940246,cloudy,morning,fall,work,kurtas,trousers,jacket
21,20,50,14.596257054873432,cloudy,afternoon,fall,party,shirts,leggings,jacket
15,15,76,6.153256606780636,clear,night,fall,party,kurtas,trousers,jacket
23,22,39,12.926572763181404,cloudy,morning,fall,casual,shirts,jeans,jacket
